papeleta,modo,votos,precinto,unidad,colegio
ESTATAL,NULAS,0,26,77,2
ESTATAL,PAPELETAS POR CANDIDATURA,0,26,77,2
LEGISLATIVA,EN BLANCO,0,26,77,2
LEGISLATIVA,NULAS,0,26,77,2
LEGISLATIVA,PAPELETAS POR CANDIDATURA,0,26,77,2
MUNICIPAL,EN BLANCO,0,26,77,2
MUNICIPAL,NULAS,0,26,77,2
MUNICIPAL,PAPELETAS POR CANDIDATURA,0,26,77,2
PLEBISCITO,EN BLANCO,0,26,77,2
PLEBISCITO,NULAS,0,26,77,2
ESTATAL,EN BLANCO,9,26,77,3
ESTATAL,NULAS,0,26,77,3
ESTATAL,PAPELETAS POR CANDIDATURA,46,26,77,3
LEGISLATIVA,EN BLANCO,8,26,77,3
LEGISLATIVA,NULAS,0,26,77,3
LEGISLATIVA,PAPELETAS POR CANDIDATURA,68,26,77,3
MUNICIPAL,EN BLANCO,13,26,77,3
MUNICIPAL,NULAS,2,26,77,3
MUNICIPAL,PAPELETAS POR CANDIDATURA,41,26,77,3
PLEBISCITO,EN BLANCO,12,26,77,3
PLEBISCITO,NULAS,2,26,77,3
FEDERAL,EN BLANCO,0,26,77,4
FEDERAL,NULAS,0,26,77,4
FEDERAL,PAPELETAS POR CANDIDATURA,0,26,77,4
ESTATAL,EN BLANCO,0,26,77,5
ESTATAL,NULAS,0,26,77,5
ESTATAL,PAPELETAS POR CANDIDATURA,0,26,77,5
LEGISLATIVA,EN BLANCO,0,26,77,5
LEGISLATIVA,NULAS,0,26,77,5
LEGISLATIVA,PAPELETAS POR CANDIDATURA,0,26,77,5
MUNICIPAL,EN BLANCO,0,26,77,5
MUNICIPAL,NULAS,0,26,77,5
MUNICIPAL,PAPELETAS POR CANDIDATURA,0,26,77,5
PLEBISCITO,EN BLANCO,0,26,77,5
PLEBISCITO,NULAS,0,26,77,5
ESTATAL,EN BLANCO,0,26,78,1
ESTATAL,NULAS,0,26,78,1
ESTATAL,PAPELETAS POR CANDIDATURA,9,26,78,1
LEGISLATIVA,EN BLANCO,0,26,78,1
LEGISLATIVA,NULAS,0,26,78,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,1,26,78,1
MUNICIPAL,EN BLANCO,0,26,78,1
MUNICIPAL,NULAS,3,26,78,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,1,26,78,1
PLEBISCITO,EN BLANCO,0,26,78,1
PLEBISCITO,NULAS,0,26,78,1
ESTATAL,EN BLANCO,0,26,78,2
ESTATAL,NULAS,0,26,78,2
ESTATAL,PAPELETAS POR CANDIDATURA,0,26,78,2
LEGISLATIVA,EN BLANCO,0,26,78,2
LEGISLATIVA,NULAS,0,26,78,2
LEGISLATIVA,PAPELETAS POR CANDIDATURA,0,26,78,2
MUNICIPAL,EN BLANCO,0,26,78,2
MUNICIPAL,NULAS,0,26,78,2
MUNICIPAL,PAPELETAS POR CANDIDATURA,0,26,78,2
PLEBISCITO,EN BLANCO,0,26,78,2
PLEBISCITO,NULAS,0,26,78,2
ESTATAL,EN BLANCO,0,26,78,3
ESTATAL,NULAS,0,26,78,3
ESTATAL,PAPELETAS POR CANDIDATURA,0,26,78,3
LEGISLATIVA,EN BLANCO,0,26,78,3
LEGISLATIVA,NULAS,0,26,78,3
LEGISLATIVA,PAPELETAS POR CANDIDATURA,0,26,78,3
MUNICIPAL,EN BLANCO,0,26,78,3
MUNICIPAL,NULAS,0,26,78,3
MUNICIPAL,PAPELETAS POR CANDIDATURA,0,26,78,3
PLEBISCITO,EN BLANCO,0,26,78,3
PLEBISCITO,NULAS,0,26,78,3
ESTATAL,EN BLANCO,0,27,1,1
ESTATAL,NULAS,0,27,1,1
ESTATAL,PAPELETAS POR CANDIDATURA,66,27,1,1
LEGISLATIVA,EN BLANCO,3,27,1,1
LEGISLATIVA,NULAS,0,27,1,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,84,27,1,1
MUNICIPAL,EN BLANCO,3,27,1,1
MUNICIPAL,NULAS,0,27,1,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,78,27,1,1
PLEBISCITO,EN BLANCO,6,27,1,1
PLEBISCITO,NULAS,0,27,1,1
ESTATAL,EN BLANCO,0,27,1,2
ESTATAL,NULAS,0,27,1,2
ESTATAL,PAPELETAS POR CANDIDATURA,74,27,1,2
LEGISLATIVA,EN BLANCO,0,27,1,2
LEGISLATIVA,NULAS,1,27,1,2
LEGISLATIVA,PAPELETAS POR CANDIDATURA,76,27,1,2
MUNICIPAL,EN BLANCO,1,27,1,2
MUNICIPAL,NULAS,0,27,1,2
MUNICIPAL,PAPELETAS POR CANDIDATURA,56,27,1,2
PLEBISCITO,EN BLANCO,10,27,1,2
PLEBISCITO,NULAS,0,27,1,2
ESTATAL,EN BLANCO,0,27,1,3
ESTATAL,NULAS,0,27,1,3
ESTATAL,PAPELETAS POR CANDIDATURA,72,27,1,3
LEGISLATIVA,EN BLANCO,2,27,1,3
LEGISLATIVA,NULAS,0,27,1,3
LEGISLATIVA,PAPELETAS POR CANDIDATURA,82,27,1,3
MUNICIPAL,EN BLANCO,4,27,1,3
MUNICIPAL,NULAS,0,27,1,3
MUNICIPAL,PAPELETAS POR CANDIDATURA,77,27,1,3
PLEBISCITO,EN BLANCO,7,27,1,3
PLEBISCITO,NULAS,0,27,1,3
ESTATAL,EN BLANCO,1,27,1,4
ESTATAL,NULAS,0,27,1,4
ESTATAL,PAPELETAS POR CANDIDATURA,63,27,1,4
LEGISLATIVA,EN BLANCO,2,27,1,4
LEGISLATIVA,NULAS,0,27,1,4
LEGISLATIVA,PAPELETAS POR CANDIDATURA,64,27,1,4
MUNICIPAL,EN BLANCO,2,27,1,4
MUNICIPAL,NULAS,0,27,1,4
MUNICIPAL,PAPELETAS POR CANDIDATURA,53,27,1,4
PLEBISCITO,EN BLANCO,2,27,1,4
PLEBISCITO,NULAS,0,27,1,4
ESTATAL,EN BLANCO,0,27,1,5
ESTATAL,NULAS,0,27,1,5
ESTATAL,PAPELETAS POR CANDIDATURA,67,27,1,5
LEGISLATIVA,EN BLANCO,2,27,1,5
LEGISLATIVA,NULAS,0,27,1,5
LEGISLATIVA,PAPELETAS POR CANDIDATURA,72,27,1,5
MUNICIPAL,EN BLANCO,2,27,1,5
MUNICIPAL,NULAS,0,27,1,5
MUNICIPAL,PAPELETAS POR CANDIDATURA,48,27,1,5
PLEBISCITO,EN BLANCO,9,27,1,5
PLEBISCITO,NULAS,0,27,1,5
ESTATAL,EN BLANCO,1,27,1,6
ESTATAL,NULAS,0,27,1,6
ESTATAL,PAPELETAS POR CANDIDATURA,69,27,1,6
LEGISLATIVA,EN BLANCO,2,27,1,6
LEGISLATIVA,NULAS,0,27,1,6
LEGISLATIVA,PAPELETAS POR CANDIDATURA,76,27,1,6
MUNICIPAL,EN BLANCO,3,27,1,6
MUNICIPAL,NULAS,0,27,1,6
MUNICIPAL,PAPELETAS POR CANDIDATURA,66,27,1,6
PLEBISCITO,EN BLANCO,8,27,1,6
PLEBISCITO,NULAS,0,27,1,6
ESTATAL,EN BLANCO,2,27,1,7
ESTATAL,NULAS,0,27,1,7
ESTATAL,PAPELETAS POR CANDIDATURA,58,27,1,7
LEGISLATIVA,EN BLANCO,2,27,1,7
LEGISLATIVA,NULAS,0,27,1,7
LEGISLATIVA,PAPELETAS POR CANDIDATURA,69,27,1,7
MUNICIPAL,EN BLANCO,1,27,1,7
MUNICIPAL,NULAS,0,27,1,7
MUNICIPAL,PAPELETAS POR CANDIDATURA,58,27,1,7
PLEBISCITO,EN BLANCO,9,27,1,7
PLEBISCITO,NULAS,0,27,1,7
ESTATAL,EN BLANCO,2,27,2,1
ESTATAL,NULAS,0,27,2,1
ESTATAL,PAPELETAS POR CANDIDATURA,57,27,2,1
LEGISLATIVA,EN BLANCO,2,27,2,1
LEGISLATIVA,NULAS,0,27,2,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,53,27,2,1
MUNICIPAL,EN BLANCO,2,27,2,1
MUNICIPAL,NULAS,0,27,2,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,64,27,2,1
PLEBISCITO,EN BLANCO,12,27,2,1
PLEBISCITO,NULAS,0,27,2,1
ESTATAL,EN BLANCO,2,27,3,1
ESTATAL,NULAS,0,27,3,1
ESTATAL,PAPELETAS POR CANDIDATURA,33,27,3,1
LEGISLATIVA,EN BLANCO,1,27,3,1
LEGISLATIVA,NULAS,0,27,3,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,30,27,3,1
MUNICIPAL,EN BLANCO,1,27,3,1
MUNICIPAL,NULAS,0,27,3,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,36,27,3,1
PLEBISCITO,EN BLANCO,9,27,3,1
PLEBISCITO,NULAS,0,27,3,1
ESTATAL,EN BLANCO,0,27,4,1
ESTATAL,NULAS,0,27,4,1
ESTATAL,PAPELETAS POR CANDIDATURA,11,27,4,1
LEGISLATIVA,EN BLANCO,0,27,4,1
LEGISLATIVA,NULAS,0,27,4,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,14,27,4,1
MUNICIPAL,EN BLANCO,0,27,4,1
MUNICIPAL,NULAS,0,27,4,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,12,27,4,1
PLEBISCITO,EN BLANCO,0,27,4,1
PLEBISCITO,NULAS,0,27,4,1
ESTATAL,EN BLANCO,0,27,5,1
ESTATAL,NULAS,0,27,5,1
ESTATAL,PAPELETAS POR CANDIDATURA,72,27,5,1
LEGISLATIVA,EN BLANCO,3,27,5,1
LEGISLATIVA,NULAS,0,27,5,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,70,27,5,1
MUNICIPAL,EN BLANCO,3,27,5,1
MUNICIPAL,NULAS,0,27,5,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,69,27,5,1
PLEBISCITO,EN BLANCO,1,27,5,1
PLEBISCITO,NULAS,0,27,5,1
ESTATAL,EN BLANCO,2,27,5,2
ESTATAL,NULAS,0,27,5,2
ESTATAL,PAPELETAS POR CANDIDATURA,56,27,5,2
LEGISLATIVA,EN BLANCO,3,27,5,2
LEGISLATIVA,NULAS,0,27,5,2
LEGISLATIVA,PAPELETAS POR CANDIDATURA,57,27,5,2
MUNICIPAL,EN BLANCO,4,27,5,2
MUNICIPAL,NULAS,0,27,5,2
MUNICIPAL,PAPELETAS POR CANDIDATURA,54,27,5,2
PLEBISCITO,EN BLANCO,28,27,5,2
PLEBISCITO,NULAS,0,27,5,2
ESTATAL,EN BLANCO,0,27,5,3
ESTATAL,NULAS,0,27,5,3
ESTATAL,PAPELETAS POR CANDIDATURA,46,27,5,3
LEGISLATIVA,EN BLANCO,0,27,5,3
LEGISLATIVA,NULAS,0,27,5,3
LEGISLATIVA,PAPELETAS POR CANDIDATURA,57,27,5,3
MUNICIPAL,EN BLANCO,1,27,5,3
MUNICIPAL,NULAS,0,27,5,3
MUNICIPAL,PAPELETAS POR CANDIDATURA,37,27,5,3
PLEBISCITO,EN BLANCO,6,27,5,3
PLEBISCITO,NULAS,0,27,5,3
ESTATAL,EN BLANCO,0,27,5,4
ESTATAL,NULAS,0,27,5,4
ESTATAL,PAPELETAS POR CANDIDATURA,68,27,5,4
LEGISLATIVA,EN BLANCO,3,27,5,4
LEGISLATIVA,NULAS,0,27,5,4
LEGISLATIVA,PAPELETAS POR CANDIDATURA,65,27,5,4
MUNICIPAL,EN BLANCO,9,27,5,4
MUNICIPAL,NULAS,0,27,5,4
MUNICIPAL,PAPELETAS POR CANDIDATURA,67,27,5,4
PLEBISCITO,EN BLANCO,9,27,5,4
PLEBISCITO,NULAS,0,27,5,4
ESTATAL,EN BLANCO,1,27,5,5
ESTATAL,NULAS,0,27,5,5
ESTATAL,PAPELETAS POR CANDIDATURA,42,27,5,5
LEGISLATIVA,EN BLANCO,3,27,5,5
LEGISLATIVA,NULAS,0,27,5,5
LEGISLATIVA,PAPELETAS POR CANDIDATURA,56,27,5,5
MUNICIPAL,EN BLANCO,2,27,5,5
MUNICIPAL,NULAS,0,27,5,5
MUNICIPAL,PAPELETAS POR CANDIDATURA,47,27,5,5
PLEBISCITO,EN BLANCO,7,27,5,5
PLEBISCITO,NULAS,0,27,5,5
ESTATAL,EN BLANCO,0,27,5,6
ESTATAL,NULAS,0,27,5,6
ESTATAL,PAPELETAS POR CANDIDATURA,48,27,5,6
LEGISLATIVA,EN BLANCO,0,27,5,6
LEGISLATIVA,NULAS,0,27,5,6
LEGISLATIVA,PAPELETAS POR CANDIDATURA,44,27,5,6
MUNICIPAL,EN BLANCO,1,27,5,6
MUNICIPAL,NULAS,0,27,5,6
MUNICIPAL,PAPELETAS POR CANDIDATURA,46,27,5,6
PLEBISCITO,EN BLANCO,6,27,5,6
PLEBISCITO,NULAS,0,27,5,6
ESTATAL,EN BLANCO,1,27,5,7
ESTATAL,NULAS,0,27,5,7
ESTATAL,PAPELETAS POR CANDIDATURA,60,27,5,7
LEGISLATIVA,EN BLANCO,1,27,5,7
LEGISLATIVA,NULAS,0,27,5,7
LEGISLATIVA,PAPELETAS POR CANDIDATURA,66,27,5,7
MUNICIPAL,EN BLANCO,3,27,5,7
MUNICIPAL,NULAS,0,27,5,7
MUNICIPAL,PAPELETAS POR CANDIDATURA,41,27,5,7
PLEBISCITO,EN BLANCO,1,27,5,7
PLEBISCITO,NULAS,0,27,5,7
ESTATAL,EN BLANCO,1,27,6,1
ESTATAL,NULAS,0,27,6,1
ESTATAL,PAPELETAS POR CANDIDATURA,52,27,6,1
LEGISLATIVA,EN BLANCO,5,27,6,1
LEGISLATIVA,NULAS,0,27,6,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,63,27,6,1
MUNICIPAL,EN BLANCO,3,27,6,1
MUNICIPAL,NULAS,0,27,6,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,57,27,6,1
PLEBISCITO,EN BLANCO,17,27,6,1
PLEBISCITO,NULAS,0,27,6,1
ESTATAL,EN BLANCO,0,27,7,1
ESTATAL,NULAS,0,27,7,1
ESTATAL,PAPELETAS POR CANDIDATURA,58,27,7,1
LEGISLATIVA,EN BLANCO,0,27,7,1
LEGISLATIVA,NULAS,0,27,7,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,57,27,7,1
MUNICIPAL,EN BLANCO,3,27,7,1
MUNICIPAL,NULAS,0,27,7,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,62,27,7,1
PLEBISCITO,EN BLANCO,13,27,7,1
PLEBISCITO,NULAS,0,27,7,1
ESTATAL,EN BLANCO,1,27,7,2
ESTATAL,NULAS,1,27,7,2
ESTATAL,PAPELETAS POR CANDIDATURA,51,27,7,2
LEGISLATIVA,EN BLANCO,3,27,7,2
LEGISLATIVA,NULAS,0,27,7,2
LEGISLATIVA,PAPELETAS POR CANDIDATURA,48,27,7,2
MUNICIPAL,EN BLANCO,7,27,7,2
MUNICIPAL,NULAS,0,27,7,2
MUNICIPAL,PAPELETAS POR CANDIDATURA,54,27,7,2
PLEBISCITO,EN BLANCO,10,27,7,2
PLEBISCITO,NULAS,0,27,7,2
ESTATAL,EN BLANCO,0,27,7,3
ESTATAL,NULAS,1,27,7,3
ESTATAL,PAPELETAS POR CANDIDATURA,65,27,7,3
LEGISLATIVA,EN BLANCO,1,27,7,3
LEGISLATIVA,NULAS,0,27,7,3
LEGISLATIVA,PAPELETAS POR CANDIDATURA,54,27,7,3
MUNICIPAL,EN BLANCO,4,27,7,3
MUNICIPAL,NULAS,0,27,7,3
MUNICIPAL,PAPELETAS POR CANDIDATURA,53,27,7,3
PLEBISCITO,EN BLANCO,10,27,7,3
PLEBISCITO,NULAS,0,27,7,3
ESTATAL,EN BLANCO,0,27,7,4
ESTATAL,NULAS,0,27,7,4
ESTATAL,PAPELETAS POR CANDIDATURA,55,27,7,4
LEGISLATIVA,EN BLANCO,6,27,7,4
LEGISLATIVA,NULAS,0,27,7,4
LEGISLATIVA,PAPELETAS POR CANDIDATURA,47,27,7,4
MUNICIPAL,EN BLANCO,4,27,7,4
MUNICIPAL,NULAS,1,27,7,4
MUNICIPAL,PAPELETAS POR CANDIDATURA,64,27,7,4
PLEBISCITO,EN BLANCO,12,27,7,4
PLEBISCITO,NULAS,0,27,7,4
ESTATAL,EN BLANCO,0,27,8,1
ESTATAL,NULAS,0,27,8,1
ESTATAL,PAPELETAS POR CANDIDATURA,75,27,8,1
LEGISLATIVA,EN BLANCO,3,27,8,1
LEGISLATIVA,NULAS,1,27,8,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,56,27,8,1
MUNICIPAL,EN BLANCO,4,27,8,1
MUNICIPAL,NULAS,0,27,8,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,65,27,8,1
PLEBISCITO,EN BLANCO,6,27,8,1
PLEBISCITO,NULAS,0,27,8,1
ESTATAL,EN BLANCO,0,27,8,2
ESTATAL,NULAS,0,27,8,2
ESTATAL,PAPELETAS POR CANDIDATURA,71,27,8,2
LEGISLATIVA,EN BLANCO,1,27,8,2
LEGISLATIVA,NULAS,1,27,8,2
LEGISLATIVA,PAPELETAS POR CANDIDATURA,77,27,8,2
MUNICIPAL,EN BLANCO,8,27,8,2
MUNICIPAL,NULAS,0,27,8,2
MUNICIPAL,PAPELETAS POR CANDIDATURA,59,27,8,2
PLEBISCITO,EN BLANCO,4,27,8,2
PLEBISCITO,NULAS,0,27,8,2
ESTATAL,EN BLANCO,1,27,8,3
ESTATAL,NULAS,1,27,8,3
ESTATAL,PAPELETAS POR CANDIDATURA,73,27,8,3
LEGISLATIVA,EN BLANCO,3,27,8,3
LEGISLATIVA,NULAS,0,27,8,3
LEGISLATIVA,PAPELETAS POR CANDIDATURA,75,27,8,3
MUNICIPAL,EN BLANCO,2,27,8,3
MUNICIPAL,NULAS,0,27,8,3
MUNICIPAL,PAPELETAS POR CANDIDATURA,58,27,8,3
PLEBISCITO,EN BLANCO,8,27,8,3
PLEBISCITO,NULAS,0,27,8,3
ESTATAL,EN BLANCO,2,27,8,4
ESTATAL,NULAS,0,27,8,4
ESTATAL,PAPELETAS POR CANDIDATURA,65,27,8,4
LEGISLATIVA,EN BLANCO,2,27,8,4
LEGISLATIVA,NULAS,0,27,8,4
LEGISLATIVA,PAPELETAS POR CANDIDATURA,71,27,8,4
MUNICIPAL,EN BLANCO,4,27,8,4
MUNICIPAL,NULAS,1,27,8,4
MUNICIPAL,PAPELETAS POR CANDIDATURA,68,27,8,4
PLEBISCITO,EN BLANCO,8,27,8,4
PLEBISCITO,NULAS,0,27,8,4
ESTATAL,EN BLANCO,1,27,8,5
ESTATAL,NULAS,1,27,8,5
ESTATAL,PAPELETAS POR CANDIDATURA,54,27,8,5
LEGISLATIVA,EN BLANCO,1,27,8,5
LEGISLATIVA,NULAS,0,27,8,5
LEGISLATIVA,PAPELETAS POR CANDIDATURA,65,27,8,5
MUNICIPAL,EN BLANCO,5,27,8,5
MUNICIPAL,NULAS,1,27,8,5
MUNICIPAL,PAPELETAS POR CANDIDATURA,66,27,8,5
PLEBISCITO,EN BLANCO,16,27,8,5
PLEBISCITO,NULAS,0,27,8,5
ESTATAL,EN BLANCO,0,27,9,1
ESTATAL,NULAS,0,27,9,1
ESTATAL,PAPELETAS POR CANDIDATURA,67,27,9,1
LEGISLATIVA,EN BLANCO,3,27,9,1
LEGISLATIVA,NULAS,0,27,9,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,69,27,9,1
MUNICIPAL,EN BLANCO,3,27,9,1
MUNICIPAL,NULAS,0,27,9,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,76,27,9,1
PLEBISCITO,EN BLANCO,10,27,9,1
PLEBISCITO,NULAS,0,27,9,1
ESTATAL,EN BLANCO,1,27,9,2
ESTATAL,NULAS,0,27,9,2
ESTATAL,PAPELETAS POR CANDIDATURA,67,27,9,2
LEGISLATIVA,EN BLANCO,5,27,9,2
LEGISLATIVA,NULAS,0,27,9,2
LEGISLATIVA,PAPELETAS POR CANDIDATURA,73,27,9,2
MUNICIPAL,EN BLANCO,8,27,9,2
MUNICIPAL,NULAS,0,27,9,2
MUNICIPAL,PAPELETAS POR CANDIDATURA,71,27,9,2
PLEBISCITO,EN BLANCO,18,27,9,2
PLEBISCITO,NULAS,0,27,9,2
ESTATAL,EN BLANCO,2,27,9,3
ESTATAL,NULAS,0,27,9,3
ESTATAL,PAPELETAS POR CANDIDATURA,65,27,9,3
LEGISLATIVA,EN BLANCO,2,27,9,3
LEGISLATIVA,NULAS,0,27,9,3
LEGISLATIVA,PAPELETAS POR CANDIDATURA,81,27,9,3
MUNICIPAL,EN BLANCO,5,27,9,3
MUNICIPAL,NULAS,0,27,9,3
MUNICIPAL,PAPELETAS POR CANDIDATURA,64,27,9,3
PLEBISCITO,EN BLANCO,5,27,9,3
PLEBISCITO,NULAS,0,27,9,3
ESTATAL,EN BLANCO,1,27,9,4
ESTATAL,NULAS,0,27,9,4
ESTATAL,PAPELETAS POR CANDIDATURA,56,27,9,4
LEGISLATIVA,EN BLANCO,0,27,9,4
LEGISLATIVA,NULAS,0,27,9,4
LEGISLATIVA,PAPELETAS POR CANDIDATURA,65,27,9,4
MUNICIPAL,EN BLANCO,1,27,9,4
MUNICIPAL,NULAS,0,27,9,4
MUNICIPAL,PAPELETAS POR CANDIDATURA,70,27,9,4
PLEBISCITO,EN BLANCO,11,27,9,4
PLEBISCITO,NULAS,0,27,9,4
ESTATAL,EN BLANCO,0,27,10,1
ESTATAL,NULAS,0,27,10,1
ESTATAL,PAPELETAS POR CANDIDATURA,38,27,10,1
LEGISLATIVA,EN BLANCO,4,27,10,1
LEGISLATIVA,NULAS,0,27,10,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,43,27,10,1
MUNICIPAL,EN BLANCO,1,27,10,1
MUNICIPAL,NULAS,0,27,10,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,41,27,10,1
PLEBISCITO,EN BLANCO,1,27,10,1
PLEBISCITO,NULAS,0,27,10,1
ESTATAL,EN BLANCO,2,27,11,1
ESTATAL,NULAS,0,27,11,1
ESTATAL,PAPELETAS POR CANDIDATURA,42,27,11,1
LEGISLATIVA,EN BLANCO,2,27,11,1
LEGISLATIVA,NULAS,0,27,11,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,58,27,11,1
MUNICIPAL,EN BLANCO,1,27,11,1
MUNICIPAL,NULAS,0,27,11,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,32,27,11,1
PLEBISCITO,EN BLANCO,5,27,11,1
PLEBISCITO,NULAS,0,27,11,1
ESTATAL,EN BLANCO,0,27,11,2
ESTATAL,NULAS,0,27,11,2
ESTATAL,PAPELETAS POR CANDIDATURA,63,27,11,2
LEGISLATIVA,EN BLANCO,3,27,11,2
LEGISLATIVA,NULAS,0,27,11,2
LEGISLATIVA,PAPELETAS POR CANDIDATURA,79,27,11,2
MUNICIPAL,EN BLANCO,2,27,11,2
MUNICIPAL,NULAS,0,27,11,2
MUNICIPAL,PAPELETAS POR CANDIDATURA,61,27,11,2
PLEBISCITO,EN BLANCO,11,27,11,2
PLEBISCITO,NULAS,0,27,11,2
ESTATAL,EN BLANCO,0,27,12,1
ESTATAL,NULAS,0,27,12,1
ESTATAL,PAPELETAS POR CANDIDATURA,74,27,12,1
LEGISLATIVA,EN BLANCO,0,27,12,1
LEGISLATIVA,NULAS,0,27,12,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,81,27,12,1
MUNICIPAL,EN BLANCO,0,27,12,1
MUNICIPAL,NULAS,0,27,12,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,54,27,12,1
PLEBISCITO,EN BLANCO,8,27,12,1
PLEBISCITO,NULAS,0,27,12,1
ESTATAL,EN BLANCO,1,27,12,2
ESTATAL,NULAS,0,27,12,2
ESTATAL,PAPELETAS POR CANDIDATURA,65,27,12,2
LEGISLATIVA,EN BLANCO,0,27,12,2
LEGISLATIVA,NULAS,1,27,12,2
LEGISLATIVA,PAPELETAS POR CANDIDATURA,61,27,12,2
MUNICIPAL,EN BLANCO,4,27,12,2
MUNICIPAL,NULAS,2,27,12,2
MUNICIPAL,PAPELETAS POR CANDIDATURA,50,27,12,2
PLEBISCITO,EN BLANCO,18,27,12,2
PLEBISCITO,NULAS,0,27,12,2
ESTATAL,EN BLANCO,0,27,13,1
ESTATAL,NULAS,0,27,13,1
ESTATAL,PAPELETAS POR CANDIDATURA,68,27,13,1
LEGISLATIVA,EN BLANCO,1,27,13,1
LEGISLATIVA,NULAS,1,27,13,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,90,27,13,1
MUNICIPAL,EN BLANCO,1,27,13,1
MUNICIPAL,NULAS,0,27,13,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,95,27,13,1
PLEBISCITO,EN BLANCO,4,27,13,1
PLEBISCITO,NULAS,0,27,13,1
ESTATAL,EN BLANCO,0,27,13,2
ESTATAL,NULAS,0,27,13,2
ESTATAL,PAPELETAS POR CANDIDATURA,55,27,13,2
LEGISLATIVA,EN BLANCO,0,27,13,2
LEGISLATIVA,NULAS,0,27,13,2
LEGISLATIVA,PAPELETAS POR CANDIDATURA,72,27,13,2
MUNICIPAL,EN BLANCO,0,27,13,2
MUNICIPAL,NULAS,0,27,13,2
MUNICIPAL,PAPELETAS POR CANDIDATURA,48,27,13,2
PLEBISCITO,EN BLANCO,6,27,13,2
PLEBISCITO,NULAS,0,27,13,2
ESTATAL,EN BLANCO,0,27,13,3
ESTATAL,NULAS,0,27,13,3
ESTATAL,PAPELETAS POR CANDIDATURA,78,27,13,3
LEGISLATIVA,EN BLANCO,2,27,13,3
LEGISLATIVA,NULAS,0,27,13,3
LEGISLATIVA,PAPELETAS POR CANDIDATURA,90,27,13,3
MUNICIPAL,EN BLANCO,2,27,13,3
MUNICIPAL,NULAS,0,27,13,3
MUNICIPAL,PAPELETAS POR CANDIDATURA,71,27,13,3
PLEBISCITO,EN BLANCO,9,27,13,3
PLEBISCITO,NULAS,0,27,13,3
ESTATAL,EN BLANCO,0,27,13,4
ESTATAL,NULAS,2,27,13,4
ESTATAL,PAPELETAS POR CANDIDATURA,74,27,13,4
LEGISLATIVA,EN BLANCO,1,27,13,4
LEGISLATIVA,NULAS,1,27,13,4
LEGISLATIVA,PAPELETAS POR CANDIDATURA,87,27,13,4
MUNICIPAL,EN BLANCO,1,27,13,4
MUNICIPAL,NULAS,0,27,13,4
MUNICIPAL,PAPELETAS POR CANDIDATURA,87,27,13,4
PLEBISCITO,EN BLANCO,2,27,13,4
PLEBISCITO,NULAS,0,27,13,4
ESTATAL,EN BLANCO,0,27,13,5
ESTATAL,NULAS,0,27,13,5
ESTATAL,PAPELETAS POR CANDIDATURA,64,27,13,5
LEGISLATIVA,EN BLANCO,1,27,13,5
LEGISLATIVA,NULAS,0,27,13,5
LEGISLATIVA,PAPELETAS POR CANDIDATURA,72,27,13,5
MUNICIPAL,EN BLANCO,2,27,13,5
MUNICIPAL,NULAS,0,27,13,5
MUNICIPAL,PAPELETAS POR CANDIDATURA,66,27,13,5
PLEBISCITO,EN BLANCO,4,27,13,5
PLEBISCITO,NULAS,0,27,13,5
ESTATAL,EN BLANCO,0,27,13,6
ESTATAL,NULAS,0,27,13,6
ESTATAL,PAPELETAS POR CANDIDATURA,85,27,13,6
LEGISLATIVA,EN BLANCO,2,27,13,6
LEGISLATIVA,NULAS,0,27,13,6
LEGISLATIVA,PAPELETAS POR CANDIDATURA,96,27,13,6
MUNICIPAL,EN BLANCO,3,27,13,6
MUNICIPAL,NULAS,0,27,13,6
MUNICIPAL,PAPELETAS POR CANDIDATURA,74,27,13,6
PLEBISCITO,EN BLANCO,7,27,13,6
PLEBISCITO,NULAS,0,27,13,6
